Date,Marketplace,ASIN,SKU,Name,SalesOrganic,UnitsOrganic,Refunds,Old_Refund RefundCommission,Refund Commission,Refund Goodwill,Refund Principal,Value of returned items,Adjustment_FBAPerUnitFulfillmentFee,Commission,COMPENSATED_CLAWBACK,DigitalServicesFee,DigitalServicesFeeFBA,FBAInboundTransportationFee,FBAInboundTransportationProgramFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,FBARemovalFee,FBAStorageFee,GiftwrapChargeback,MarketplaceFacilitatorVAT-Principal,MISSING_FROM_INBOUND,REVERSAL_REIMBURSEMENT,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost MissingFromInbound,GrossProfit,NetProfit,Margin,Sessions,Unit Session Percentage
7/09/2024,Amazon.co.uk,B00ACX07X0,EFG-140801-BZ,Duralex - Pack of 4 Ovenchef 10Cm Oven Ramekins,11.49,1.0,,,,,,,,-2.11,,,,,,,-3.88,,-2.41,,,,,,,3.09,-4.1,,-1.01,-1.01,-8.79,9.0,11.11
7/09/2024,Amazon.co.uk,B01DPKOUU2,HOM-220075-BZ,House of Marbles Cats Cradle Game,4.99,1.0,,,,,,,,-0.91,,,,,,,-1.82,,-0.14,,,,,,,2.12,-1.44,,0.68,0.68,13.63,5.0,20.0
7/09/2024,Amazon.co.uk,B07DTYCSZT,CW-56125-BZ,Elegant Happy 50th Anniversary White & Gold Latex Balloons (30cm) - Perfect for Golden Jubilee Celebrations - 5 ct,4.49,1.0,,,,,,,,-0.83,,,,,,,-1.82,,-0.08,,,,,,,1.76,-1.18,,0.58,0.58,12.92,7.0,14.29
7/09/2024,Amazon.co.uk,B000XJDAPA,CCC-22KKCF05-BZ,"Kingfisher Foil Flan Dishes, Silver, Large, Pack of 6",,,,,,,,,,,,,,,,,,,-2.48,,,,,,,-2.48,,,-2.48,-2.48,,22.0,
7/09/2024,Amazon.co.uk,B0183J6WVK,MD-28-BO-01-BZ,Genuine BEKO Washing Machine DRAIN PUMP FILTER ASSEMBLY 2872700100,,,,,,,,,,,,,,,,,,,-0.28,,,,,,,-0.28,,,-0.28,-0.28,,10.0,
7/09/2024,Amazon.co.uk,B00F89D8PC,BZ-10874-CW,50th Gold Anniversary Prism Banner (3.6 Meter) 1 Piece - Elegant Design for Memorable Milestone Celebrations,,,,,,,,,,,,,,,,,,,-0.25,,,,,,,-0.25,,,-0.25,-0.25,,16.0,
7/09/2024,Amazon.co.uk,B0912PH93T,EFG-125966-BZ,Wham Stackable Clear Plastic Measuring Jug ( 2L ) Capacity,,,,,,,,,,,,,,,,,,,-0.53,,,,,,,-0.53,,,-0.53,-0.53,,,
7/09/2024,Amazon.co.uk,B07TY1JTX8,BZ-LP93923-LP,Busy Bees Glass Cutting Board by Lesser & Pavey,,,,,,,,,,,,,,,,,,,-1.21,,,,,,,-1.21,,,-1.21,-1.21,,61.0,
7/09/2024,Amazon.co.uk,B01BTZTO24,GV-H708-BZ,Hemline Sequin/Lills/Bead Pins 13mm 710pcs,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,19.0,
7/09/2024,Amazon.co.uk,B07MXRYY54,CW-39519-BZ,"Powder Blue Solid Assorted Plastic Cutlery - Classy & Elegant Flatware Design - Perfect for Parties, Weddings & Events - 18ct",,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,,
7/09/2024,Amazon.co.uk,B00M2HC6U6,CW-51003-BZ,"Unique Party 51003 - Plastic Black Spider Web Halloween Tablecloth, 7ft x 4.5ft",,,,,,,,,,,,,,,,,,,-0.2,,,,,,,-0.2,,,-0.2,-0.2,,4.0,
7/09/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",,,,,,,,,,,,,,,,,,,-0.33,,,,,,,-0.33,,,-0.33,-0.33,,28.0,
7/09/2024,Amazon.co.uk,B003K7W3LY,GV-H200.39-BZ,Hemline Hand Sewing Needles - Embroidery/Crewel size 3-9. Pack of 16,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,13.0,
7/09/2024,Amazon.co.uk,B079TCR341,GV-H156-BZ,Hemline Bobbin Storage Box,,,,,,,,,,,,,,,,,,,-0.18,,,,,,,-0.18,,,-0.18,-0.18,,7.0,
7/09/2024,Amazon.co.uk,B00M9BUJAY,GV-P10081-BZ,"Pony Eye Hand Sewing Needle Compact: Tapestry, Multi-Colour",,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,17.0,
7/09/2024,Amazon.co.uk,B01HOSF34S,GV-N9116-BZ,Stitch Garden Magnetic Board A4 with Ruler and 3 Magnet Strips by Stitch Garden,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,7.0,
7/09/2024,Amazon.co.uk,B005XIY6WW,BZ-069186-EFG,"Curver Curver-175247-Rectangular Cake Tin-Transparent/White, Multicolour",,,,,,,,,,,,,,,,,,,-0.21,,,,,,,-0.21,,,-0.21,-0.21,,,
7/09/2024,Amazon.co.uk,B002LXDX1M,GR-HT1400-BZ,Impex HT1400 | Hi Tack Fabric/Textile Glue/Adhesive | 115ml,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,159.0,
7/09/2024,Amazon.co.uk,B007C4UDJA,GV-P25201-BZ,"Pony Pins Sequin/Bead, Alloy Steel, Multi-Colour, One Size",,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,9.0,
7/09/2024,Amazon.co.uk,B07QFXMZTY,LP-93893-BZ,Teabag Tidy Rest for Used Tea Bags Pretty Water Colour Busy Bees Design by Jennifer Rose Gallery,,,,,,,,,,,,,,,,,,,-0.65,,,,,,,-0.65,,,-0.65,-0.65,,68.0,
7/09/2024,Amazon.co.uk,B0032EG140,BZ-H4160-GV,Hemline H4160 | Fabric Covered Tailor's Pressing Ham,,,,,,,,,,,,,,,,,,,-0.76,,,,,,,-0.76,,,-0.76,-0.76,,5.0,
7/09/2024,Amazon.co.uk,B001T87WY4,CW-194997-BZ,"Black Solid Round Paper Dessert Plates (17cm) 20 Count - Vibrant Paper Plates for Parties and Events, Perfect for Appetizers, Snacks, and Desserts",,,,,,,,,,,,,,,,,,,-0.15,,,,,,,-0.15,,,-0.15,-0.15,,3.0,
7/09/2024,Amazon.co.uk,B09C5RX2N2,CW-305486-BZ,amscan 9912107 6 TODAY BIRTHDAY BADGE,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,-0.06,,,-0.06,-0.06,,11.0,
7/09/2024,Amazon.co.uk,B00CJ9FQOA,CW-624740-BZ,"OakTree 624740"" Happy 13th Birthday Foil Holographic Banner, Blue, 9 ft",,,,,,,,,,,,,,,,,,,-0.08,,,,,,,-0.08,,,-0.08,-0.08,,,
7/09/2024,Amazon.co.uk,B075X2J7V7,CW-190789-BZ,"Tallon 2023 Desktop Month to View Calendar Tear Off and Memo Note Pad, 3047",,,,,,,,,,,,,,,,,,,-0.18,,,,,,,-0.18,,,-0.18,-0.18,,1.0,
7/09/2024,Amazon.co.uk,B00XTV951W,LM-PROGAFF2425W-BZ,Pro-Gaff RS161WH24X25 24 mm x 25 yd Matt Cloth Tape,,,,,,,,,,,,,,,,,,,-0.31,,,,,,,-0.31,,,-0.31,-0.31,,6.0,
7/09/2024,Amazon.co.uk,B00XTV96K2,LM-PROGAFF2425R-BZ,Pro-Gaff RS161RD24X25 24 mm x 25 yd Matt Cloth Tape,,,,,,,,,,,,,,,,,,,-0.51,,,,,,,-0.51,,,-0.51,-0.51,,1.0,
7/09/2024,Amazon.co.uk,B0BMQF47DD,MD-65-RH-145-BZ,"Russell Hobbs Iron Cartridge, Black, Standard",,,,,,,,,,,,,,,,,,,-0.11,,,,,,,-0.11,,,-0.11,-0.11,,35.0,
7/09/2024,Amazon.co.uk,B00JMCU3DQ,MD-32-FY-021-BZ,Flymo Genuine Part Number 5139371909 Strimmer Double Autofeed Spool and Line. FLY021 FLY21 for Contour Mini Trim Multi Trim Power Trim and Revolution Models,,,,,,,,,,,,,,,,,,,-0.12,,,,,,,-0.12,,,-0.12,-0.12,,15.0,
7/09/2024,Amazon.co.uk,B009LM987E,MD-C00063841-BZ,Ariston Electra Hotpoint Indesit Slimline Dishwasher Cutlery Basket - C00063841,,,,,,,,,,,,,,,,,,,-0.18,,,,,,,-0.18,,,-0.18,-0.18,,,
7/09/2024,Amazon.co.uk,B002FOLFTO,MD-32-FY-047-BZ,Flymo FLY047 Single Line Spool and Line - Red,,,,,,,,,,,,,,,,,,,-0.11,,,,,,,-0.11,,,-0.11,-0.11,,,
7/09/2024,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,,,,,,,,,,,,,,,,,,,-1.79,,,,,,,-1.79,,,-1.79,-1.79,,39.0,
7/09/2024,Amazon.co.uk,B09T75D87N,CW-23581-BZ,"Unique 23581 Harry Potter Large Plastic Bag Party-33 cm x 28 cm, Multicolour",,,,,,,,,,,,,,,,,,,-0.07,,,,,,,-0.07,,,-0.07,-0.07,,,
7/09/2024,Amazon.co.uk,B08XMTN21V,CW-654372-BZ,"OakTree 3"" Badge 60th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.05,,,,,,,-0.05,,,-0.05,-0.05,,8.0,
7/09/2024,Amazon.co.uk,B01BL3FTZA,CW-170358-BZ,"OAKTREE UK 633483 6"" Jumbo Badge 16 Today Blue Holographic Cracked Ice",,,,,,,,,,,,,,,,,,,-0.1,,,,,,,-0.1,,,-0.1,-0.1,,2.0,
7/09/2024,Amazon.co.uk,B08XMWS9ZN,CW-304069-BZ,"OakTree 3"" Badge 40th Birthday Sparkling Fizz Black Gold Holographic",,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,,
7/09/2024,Amazon.co.uk,B00XTV8VMQ,LM-PRO-GAFF24-BZ,Pro-Gaff RS127GN24X25 24 mm x 25 yd Fluorescent Matt Cloth Tape,,,,,,,,,,,,,,,,,,,-0.65,,,,,,,-0.65,,,-0.65,-0.65,,,
7/09/2024,Amazon.co.uk,B08XMSC6HM,CW-303978-BZ,"OakTree 3"" Badge 21th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,5.0,
7/09/2024,Amazon.co.uk,B08XMQH6K7,CW-654327-BZ,"OakTree 3"" Badge 18th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.09,,,,,,,-0.09,,,-0.09,-0.09,,9.0,
7/09/2024,Amazon.co.uk,B08XMV655X,CW-304003-BZ,"OakTree 3"" Badge 30th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,,
7/09/2024,Amazon.co.uk,B08XMX3715,CW-304037-BZ,"OakTree 3"" Badge 18th Birthday Sparkling Fizz Black Gold Holographic",,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,6.0,
7/09/2024,Amazon.co.uk,B00GCEFPWQ,CS-199378-BZ,Unique Red Gingham Pattern Rectangular Plastic Table Cover (137cm x 274cm) 1 Piece - Ideal for Parties and Events,,,,,,,,,,,,,,,,,,,-0.19,,,,,,,-0.19,,,-0.19,-0.19,,38.0,
7/09/2024,Amazon.co.uk,B07PHGV756,CS-194623-BZ,Happy Balloon Birthday Round Dinner Plates (22cm) - Vibrant Colorful Party Plates - Perfect for Memorable Celebration - 8ct,,,,,,,,,,,,,,,,,,,-0.24,,,,,,,-0.24,,,-0.24,-0.24,,,
7/09/2024,Amazon.co.uk,B07K8P81QB,CS-625518-BZ,9ft Banner Sparkling Fizz 16th Birthday Black & Gold Holographic,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,,
7/09/2024,Amazon.co.uk,B00SEC7XTW,DF-13974E-BZ,Special Mum - Grave Vase (Rose Bowl) with Butterfly and Flowers - Memorial Garden Graveside,,,,,,,,,,,,,,,,,,,-5.43,,,,,,,-5.43,,,-5.43,-5.43,,39.0,
7/09/2024,Amazon.co.uk,B07RBTBLSV,DF-18112A-BZ,"David Fischhoff Memorial Black Rose Bowl with Gold Wording Graveside Flower Vase (Black & Gold - Lily, Grandad)",,,,,,,,,,,,,,,,,,,-0.33,,,,,,,-0.33,,,-0.33,-0.33,,11.0,
7/09/2024,Amazon.co.uk,B003N87306,GV-P34611-BZ,Pony Knitting Needle Pins 40cm,,,,,,,,,,,,,,,,,,,-0.05,,,,,,,-0.05,,,-0.05,-0.05,,12.0,
7/09/2024,Amazon.co.uk,B0011451F8,GV-CL490\NV-BZ,"clover Hera Marker, 1, White",,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,,
7/09/2024,Amazon.co.uk,B00WIML2DM,MD- 125-DL-0298-BZ,Delonghi Nespresso En520 Milk Cover Assembly 7313222391 7313234991,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,,
7/09/2024,Amazon.co.uk,B07QYXDNQC,DF-15065I-BZ,"David Fischhoff Daughter Diamante Sunflower Rose Bowl with the Following Verse Grave Memorial, for Graveside Flower Arrangements",,,,,,,,,,,,,,,,,,,-1.36,,,,,,,-1.36,,,-1.36,-1.36,,2.0,
7/09/2024,Amazon.co.uk,B08XMS2849,CW-304020-BZ,"OakTree 3"" Badge 90th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,7.0,
7/09/2024,Amazon.co.uk,B003VVU6L8,GXL-553AC-BZ,"Silvine 5x3"" Multi-coloured Record Cards - Lined with headline, 100 cards per pack. Ref 553AC (127 x 76mm)",,,,,,,,,,,,,,,,,,,-1.01,,,,,,,-1.01,,,-1.01,-1.01,,103.0,
7/09/2024,Amazon.co.uk,B083FXQJ9M,GV-2T10E\WHT-BZ,"Gutermann Elastic Thread for Sewing, Bobbin Work, Smocking, Knitted Cuffs and Gathering Fabrics - White - WHT - 1 x 10m Spool",,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,,
7/09/2024,Amazon.co.uk,B004E5FU8Y,GV-P15851-BZ,"Pony Gold Eye Sewing Needles for Knitters, Metal, Multi-Colour",,,,,,,,,,,,,,,,,,,-0.06,,,,,,,-0.06,,,-0.06,-0.06,,19.0,
7/09/2024,Amazon.co.uk,B00AXA3OXM,GV-H686.90-BZ,Hemline H686.90: Salt & Chlorine Resistant Lightweight Swimwear Elastic 9mm x 3m,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,6.0,
7/09/2024,Amazon.co.uk,B01BTZUPLS,GV-H413-BZ,Hemline Safety Lock Nappy Pins 56mm 6pcs - White,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,2.0,
7/09/2024,Amazon.co.uk,B08HJLFH25,LW-04-DG1756-BZ,Cooksmart Double Oven Gloves Heat Resistant | British Designed Heat Resistant Oven Gloves | Modern Oven Mitt & Potholder for Home Cooking | Maximum Heat Protection Kitchen Oven Gloves - Bumble Bees,,,,,,,,,,,,,,,,,,,-0.24,,,,,,,-0.24,,,-0.24,-0.24,,12.0,
7/09/2024,Amazon.co.uk,B0006U20NE,GD-TB5002-BZ,"Titebond II - Premium Heavy Duty Wood Glue for Professional use Size: 118 ml, 1 Item, 500-2.",,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,,
7/09/2024,Amazon.co.uk,B07ZHJXJXY,SAS-BASK031-BZ,Sass & Belle Water Hyacinth Coasters - Set of 4,,,,,,,,,,,,,,,,,,,-0.91,,,,,,,-0.91,,,-0.91,-0.91,,13.0,
7/09/2024,Amazon.co.uk,B08Z61MFK6,SAS-CZQ069-BZ,Sass & Belle Mojave Glaze Blue Mug,,,,,,,,,,,,,,,,,,,-1.14,,,,,,,-1.14,,,-1.14,-1.14,,42.0,
7/09/2024,Amazon.co.uk,B09PNTVM7V,SAS-KHN031-BZ,Sass & Belle Earth Rainbow Shaped Cushion,,,,,,,,,,,,,,,,,,,-1.64,,,,,,,-1.64,,,-1.64,-1.64,,2.0,
7/09/2024,Amazon.co.uk,B000NM4LQO,vw-kf04581-BZ,"Q-Connect Metal Treasury Tag, 51 mm, Pack of 100, Green",,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,34.0,
7/09/2024,Amazon.co.uk,B003IUPMUC,CW-194647-BZ,"Unique 33242 Solid Luncheon Napkins | Classic Gold Color Theme | 50ct, 50 Count (Pack of 1)",,,,,,,,,,,,,,,,,,,-2.04,,,,,,,-2.04,,,-2.04,-2.04,,15.0,
7/09/2024,Amazon.co.uk,B09C5RXY91,CW-305504-BZ,amscan 9912101 BIRTHDAY BOY BADGE,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,9.0,
7/09/2024,Amazon.co.uk,B008J2TO5S,EAP-97644-BZ,"New: Hem Coconut Hexa Incense Stick, 6packs X 20 Sticks= 120 Sticks",,,,,,,,,,,,,,,,,,,-0.7,,,,,,,-0.7,,,-0.7,-0.7,,2.0,
7/09/2024,Amazon.co.uk,B01AH9BOD0,EAP-21955-BZ,Hem Precious Lavender Incense Sticks - (6 packs x 20 sticks = 120 sticks),,,,,,,,,,,,,,,,,,,-1.96,,,,,,,-1.96,,,-1.96,-1.96,,25.0,
7/09/2024,Amazon.co.uk,B07R18G4F5,DF-13974A-BZ,"David Fischhoff Grandad Butterfly & Flowers Design Verse Memorial Grave Rose Bowl, Weatherproof - for Graveside Flower Arrangements, 14 x 15 cm",,,,,,,,,,,,,,,,,,,-2.27,,,,,,,-2.27,,,-2.27,-2.27,,3.0,
7/09/2024,Amazon.co.uk,B01MR3DKI4,CRL-EB1701-BZ,CRL PROFESSIONAL GLASS & MIRROR CLEANER EB1701 600ML CRL LAURENCE,,,,,,,,,,,,,,,,,,,-1.74,,,,,,,-1.74,,,-1.74,-1.74,,9.0,
7/09/2024,Amazon.co.uk,B0BPJL8NKV,LP-49420-BZ,L & P Home & Gifts Lesser & Pavey White Glitter Pearl Seashell Colour Changing Mood Light (LP49420),,,,,,,,,,,,,,,,,,,-1.23,,,,,,,-1.23,,,-1.23,-1.23,,294.0,
7/09/2024,Amazon.co.uk,B0051OEEL6,CC-FG0001-BZ,L&S Engineers Chemico Grinding Paste 100g,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,,
7/09/2024,Amazon.co.uk,B00V869JC0,CW-5096-BZ,Unique Party Plastic Disposable Party Tablecloth (Black),,,,,,,,,,,,,,,,,,,-0.13,,,,,,,-0.13,,,-0.13,-0.13,,1.0,
7/09/2024,Amazon.co.uk,B01BL3FLSK,CW-170348-BZ,"OAKTREE UK 633384 6"" Jumbo Badge I am 6 Today Blue Holographic Cracked Ice",,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,3.0,
7/09/2024,Amazon.co.uk,B01BL3F1J4,CW-170324-BZ,"OAKTREE UK 633124 6"" Jumbo Badge 11 Today Pink Holographic Dot",,,,,,,,,,,,,,,,,,,-0.06,,,,,,,-0.06,,,-0.06,-0.06,,,
7/09/2024,Amazon.co.uk,B0094DJCNU,CW-1158-BZ,Tallon Large Bingo Dotter,,,,,,,,,,,,,,,,,,,-0.82,,,,,,,-0.82,,,-0.82,-0.82,,9.0,
7/09/2024,Amazon.co.uk,B00FEIF6V6,CW-191132-BZ,Just stationery10 piece Geometry Math Set,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,,
7/09/2024,Amazon.co.uk,B07MXVL9N1,CW-83595-BZ,"Unique 83595 Blue Foil Stamped Dots Round Dinner Plates, 9"" Disposable | 8 Pcs, Happy Birthday",,,,,,,,,,,,,,,,,,,-0.6,,,,,,,-0.6,,,-0.6,-0.6,,2.0,
7/09/2024,Amazon.co.uk,B004WCAYNA,MD-113-KA-06794-BZ,"Genuine 5.059-401.0 Karcher K3, K4, K5, K6, K7 Series Pressure Washer Hose Clamp",,,,,,,,,,,,,,,,,,,-0.35,,,,,,,-0.35,,,-0.35,-0.35,,19.0,
7/09/2024,Amazon.co.uk,B000N3YFBE,EFG-004418-BZ,Silvine A4 Children's Value Drawing Pad. 20 sheets of 80gsm Bulky Drawing Paper (210 x 297mm),,,,,,,,,,,,,,,,,,,-0.37,,,,,,,-0.37,,,-0.37,-0.37,,41.0,
7/09/2024,Amazon.co.uk,B008R6VK1M,EFG-126730-BZ,Tallon Just Stationery C5 Peel & Seal Envelopes - White (Pack of 30) 4672,,,,,,,,,,,,,,,,,,,-0.72,,,,,,,-0.72,,,-0.72,-0.72,,4.0,
7/09/2024,Amazon.co.uk,B00MPK4450,MD-ER787 BZ,"Sew Easy Wash Away Tape – 8mm x 10m Double Sided Transparent Adhesive Tape Tapes for Decoration in Celtic & Stained Glass Quilts, Sewing, Dressmaking, Quilting",,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,4.0,
7/09/2024,Amazon.co.uk,B001OXDHU2,EFG-021428-BZ,Solvite 1082578 Retail Plus 50%,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,-0.1,,,-0.1,-0.1,,8.0,
7/09/2024,Amazon.co.uk,B003TL8C6Q,GV-H2470-BZ,200m Clear Nylon Invisible Thread,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,-0.3,,,-0.3,-0.3,,37.0,
7/09/2024,Amazon.co.uk,B006B5PAEE,EFG-071687-BZ,Wood And Laminate Surface Wipes,,,,,,,,,,,,,,,,,,,-1.66,,,,,,,-1.66,,,-1.66,-1.66,,4.0,
7/09/2024,Amazon.co.uk,B00D79T3TK,EFG-079839-BZ,THE ART BOXArtbox 50ml Water Based 4 Glue Pens,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,-0.3,,,-0.3,-0.3,,2.0,
7/09/2024,Amazon.co.uk,B00CMQSS4U,GV-H273-BZ,Hemline STUFFING TOOL - FOR FILLING TEDDY BEARS ETC.,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,4.0,
7/09/2024,Amazon.co.uk,B005839KVY,EFG-004016-BZ,Thumbs Up 2 Litre Fridge Jug Clear 2.0L,,,,,,,,,,,,,,,,,,,-1.43,,,,,,,-1.43,,,-1.43,-1.43,,25.0,
7/09/2024,Amazon.co.uk,B00782AU1M,GV- H249-BZ,Hemline Bodkins Silver,,,,,,,,,,,,,,,,,,,-0.05,,,,,,,-0.05,,,-0.05,-0.05,,5.0,
7/09/2024,Amazon.co.uk,B007OQTKJA,GV- H751-BZ,Hemline Squared Pattern Paper 751,,,,,,,,,,,,,,,,,,,-0.29,,,,,,,-0.29,,,-0.29,-0.29,,21.0,
7/09/2024,Amazon.co.uk,B00BMLHUYU,GV-H260-BZ,Hemline Sewing Quilting Measuring Guide Gauge H260,,,,,,,,,,,,,,,,,,,-0.09,,,,,,,-0.09,,,-0.09,-0.09,,11.0,
7/09/2024,Amazon.co.uk,B00IWVB4WC,GV-H424.XL-BZ,Hemline 21mm Plastic Snap Fasteners 6 sets,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,,
7/09/2024,Amazon.co.uk,B003X2IMVG,GV-H691.W-BZ,"Polycotton Mender Iron On, 9x24cm - White",,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,,
7/09/2024,Amazon.co.uk,B003UNBUQM,GV-H845-BZ,Fabric Stabiliser: Solvy,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,-0.06,,,-0.06,-0.06,,8.0,
7/09/2024,Amazon.co.uk,B08KWGDFMY,GV-N4371.4-BZ,Sew Thirsty Novelty Knitting Yarn Mug - Sewing Birthday Office Cup Drink Gift,,,,,,,,,,,,,,,,,,,-1.03,,,,,,,-1.03,,,-1.03,-1.03,,646.0,
7/09/2024,Amazon.co.uk,B01FFM1C0Y,amzn.gr.MD-62-HV-19-BZ-k3h7KuPcF-plit-LN,Hoover Washing Machine Door Interlock Switch. Genuine part number 49030389,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,,
7/09/2024,Amazon.co.uk,B0002YQ378,GAD-TB1412-BZ,"Titebond 1412 Ultimate Indoor Outdoor Wood Glue Waterproof 4oz, Brown",,,,,,,,,,,,,,,,,,,-0.54,,,,,,,-0.54,,,-0.54,-0.54,,40.0,
7/09/2024,Amazon.co.uk,B0063G3GLU,GV-2T100C\8113-BZ,Gutermann Natural Cotton 100m Quilting Sewing Machine Sewing Thread Green - 8113,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,1.0,
7/09/2024,Amazon.co.uk,B003ANK2CA,GV-H140-BZ,Hemline Overlocker/Machine Threader Set,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,-0.01,,,-0.01,-0.01,,10.0,
7/09/2024,Amazon.co.uk,B0055KKY1A,GV-H677-BZ,Hemline H677 Nickel Hat Pins 90mm With Traditional Ball & Thistle Shaped Heads,,,,,,,,,,,,,,,,,,,-0.08,,,,,,,-0.08,,,-0.08,-0.08,,11.0,
7/09/2024,Amazon.co.uk,B00AXA2ABE,GV-H250-BZ,Hemline - Tailors Chalk,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,9.0,
7/09/2024,Amazon.co.uk,B085P2PQFW,GV-P48609-BZ,Pony Circular Needle Set Lightweight and Flexible Knitting Pins with Attached Cable - Aluminum - 4.00mm / 60cm,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,10.0,
7/09/2024,Amazon.co.uk,B0BQN17SS4,HOM-245253-BZ,Jack Straws | House of Marbles,,,,,,,,,,,,,,,,,,,-0.28,,,,,,,-0.28,,,-0.28,-0.28,,6.0,
7/09/2024,Amazon.co.uk,B01BL3FGEO,CW-170341-BZ,"OAKTREE UK 633315 6"" Jumbo Badge It's My Birthday Blue Holographic Cracked Ice",,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,,
7/09/2024,Amazon.co.uk,B00D4T0RMU,BZ-32-BS-96-MD,Bosch Genuine ART 23 26 30 COMBITRIM EASYTRIM Strimmer/Grass Trimmer Pro-Tap Automatic Spool Base Cover (F016L71088),,,,,,,,,,,,,,,,,,,-0.02,,,,,,,-0.02,,,-0.02,-0.02,,19.0,
7/09/2024,Amazon.co.uk,B071CKLRXQ,CW-625266-BZ,9ft Banner Birthday Boy Blue Holographic,,,,,,,,,,,,,,,,,,,-0.09,,,,,,,-0.09,,,-0.09,-0.09,,5.0,
7/09/2024,Amazon.co.uk,B07K8M7HS4,CW-625617-BZ,9ft Banner Sparkling Fizz 80th Birthday Black & Gold Holographic,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,-0.04,,,-0.04,-0.04,,13.0,
8/09/2024,Amazon.co.uk,B017NILC9E,EAP-22798-BZ,Technic Pink Back Combing Brush,22.05,7.0,,,,,,,,-2.17,,,,,,,-12.74,,,,,,,,,7.14,-5.67,,1.47,1.47,6.67,124.0,5.65
